e, e_dot, e_int, stamp, 
-0.8183924912792276, -0.006069387418188669, -0.16368923419083622, 41330000000, 
-0.8225509175746231, -0.007255236816927635, -0.16408785035889303, 41500000000, 
-0.8170873821282768, 0.00435036383650278, -0.1638687193988085, 41738000000, 
-0.8182902560821915, 0.014202204974771796, -0.1638619037190061, 41942000000, 
-0.8215094317901507, -0.014740165539579575, -0.1637924713333746, 42180000000, 
-0.8189257245618681, -0.0021182282655884954, -0.163915027495614, 42520000000, 
-0.8189257245618681, 0.008612357427608686, -0.1639573920609258, 42520000000, 
-0.8190324319634533, -0.00035569133861749574, -0.16379225873914596, 42758000000, 
-0.8190324319634533, -0.00035569133861749574, -0.1637993725659183, 42758000000, 
-0.8190324319634533, 0.0, -0.16380648639269066, 42758000000, 
-0.8190324319634533, 0.0, -0.16380648639269066, 42758000000, 
-0.7518958092127441, 0.223788742502364, -0.1593307115426434, 42928000000, 
-0.7518958092127441, 0.223788742502364, -0.15485493669259612, 42928000000, 
-0.7518958092127441, 0.0, -0.15037916184254882, 42928000000, 
-0.6648372074572523, 0.2901953391849728, -0.14457525505884936, 43132000000, 
-0.6648372074572523, 0.2901953391849728, -0.1387713482751499, 43132000000, 
-0.6648372074572523, 0.0, -0.13296744149145046, 43132000000, 
-0.5790932430087885, 0.2858132148282126, -0.1272511771948862, 43370000000, 
-0.5790932430087885, 0.2858132148282126, -0.12153491289832194, 43370000000, 
-0.5790932430087885, 0.0, -0.1158186486017577, 43370000000, 
-0.4862148211339053, 0.30959473958294403, -0.10962675381009881, 43540000000, 
-0.4862148211339053, 0.30959473958294403, -0.10343485901843993, 43540000000, 
-0.4862148211339053, 0.0, -0.09724296422678107, 43540000000, 
-0.4862148211339053, 0.0, -0.09724296422678107, 43540000000, 
-0.3925171080646563, 0.31232571023083006, -0.09099645002216446, 43744000000, 
-0.3925171080646563, 0.31232571023083006, -0.08474993581754786, 43744000000, 
