e, e_dot, e_int, stamp, 
-2.003006988655266, 0.008482541185014606, -0.40094069937845384, 1762987247288325626, 
-2.003006988655266, 0.008482541185014606, -0.40077104855475354, 1762987247288325626, 
-2.0047588004845274, -0.0058393727642040245, -0.4007181851863373, 1762987247544325031, 
-2.0044323008651843, -0.0047510406997271675, -0.4008132060003318, 1762987247736202803, 
-2.005032465524753, -0.0009122168007517454, -0.40094823779163097, 1762987247848025134, 
-2.0056507856669303, -0.004061616005820075, -0.40100770347045783, 1762987247944157610, 
-2.0003511393191387, 0.015604420685380779, -0.40073562603405477, 1762987248040200603, 
-1.9879009793008449, 0.059166021220284915, -0.3995935269524609, 1762987248200221658, 
-1.9416111724776335, 0.19579988947168392, -0.39532421940650775, 1762987248344328562, 
-1.8663448432599072, 0.40518712013645874, -0.38639046633589236, 1762987248488320765, 
-1.8100721670038016, 0.43846335157943966, -0.3745352121827562, 1762987248633337313, 
-1.7473431959737524, 0.39667215762051605, -0.3615840137491641, 1762987248793178806, 
-1.6867062097608332, 0.4112198574765613, -0.34960810484922583, 1762987248936228877, 
-1.6297549653022063, 0.3919607689051537, -0.3375869580691194, 1762987249080515664, 
-1.5575103290885033, 0.430652935574433, -0.32493143361010285, 1762987249240210075, 
-1.4969800932432358, 0.44258290686323515, -0.31228302584226303, 1762987249336240041, 
-1.4969800932432358, 0.20176745281755837, -0.30343136770499834, 1762987249336240041, 
-1.440454601901597, 0.18841830447212957, -0.29562765255920453, 1762987249480331075, 
-1.3852240515239318, 0.3725201390643466, -0.28817724977791764, 1762987249640189355, 
-1.3852240515239318, 0.18410183459221705, -0.2807268469966307, 1762987249640189355, 
-1.3193764864166586, 0.21949188369091063, -0.2726549726309681, 1762987249800923301, 
-1.3193764864166586, 0.21949188369091063, -0.26826513495714993, 1762987249800923301, 
-1.260530976976642, 0.19615169813338884, -0.25995226332066396, 1762987249944323531, 
-1.183752567523487, 0.45207972964390536, -0.25091066872778583, 1762987250088395785, 
-1.1202861857972781, 0.46748263726454614, -0.23763798201982714, 1762987250200302593, 
-1.1202861857972781, 0.21155460575402962, -0.2282883292745362, 1762987250200302593, 
-1.0538554839959682, 0.22143567267103315, -0.21962852370603494, 1762987250346177128, 
-1.003843951224101, 0.38814078191059015, -0.21186570806782315, 1762987250488196271, 
-1.003843951224101, 0.16670510923955698, -0.20410289242961135, 1762987250488196271, 
-0.9361157688496098, 0.225760607914971, -0.1962535780865208, 1762987250648765926, 
-0.8893578701785816, 0.38162027015173167, -0.18862117268348616, 1762987250792427836, 
-0.8121769516801534, 0.41312939056485476, -0.17584337271388964, 1762987250888341776, 
-0.7555939784905561, 0.445879638960085, -0.1638085866899527, 1762987251032806948, 
-0.7555939784905561, 0.18860991063199087, -0.15489099391075103, 1762987251032806948, 
-0.6830772965294605, 0.24172227320365205, -0.14628435023403819, 1762987251192121962, 
-0.6184287838120541, 0.45721731559500656, -0.13714000392213807, 1762987251336329697, 
-0.6184287838120541, 0.2154950423913545, -0.1279956576102379, 1762987251336329697, 
-0.5512024061758043, 0.22408792545416611, -0.1192039982533275, 1762987251480632831, 
-0.4762481131155021, 0.4739355689885068, -0.10972528687355737, 1762987251640230956, 
-0.40054971018244423, 0.5021756533112002, -0.09520001529825003, 1762987251736579349, 
-0.40054971018244423, 0.2523280097768595, -0.08515650223202603, 1762987251736579349, 
-0.30775016336592476, 0.3093318227217316, -0.07392330558205422, 1762987251880757493, 
-0.22360485330454516, 0.5898161895929969, -0.062126981790194276, 1762987252040210413, 
-0.22360485330454516, 0.2804843668712653, -0.05033065799833434, 1762987252040210413, 
-0.15817719340483327, 0.21809219966570628, -0.040359126667594905, 1762987252200291791, 
-0.15817719340483327, 0.21809219966570628, -0.03599728267428078, 1762987252200291791, 
-0.11846915643065792, 0.1323601232472512, -0.02898823621602163, 1762987252345418218, 
-0.07729614820197472, 0.2696034840095285, -0.023596166535831062, 1762987252488330067, 
-0.04783680768690246, 0.23544116247918487, -0.01624014082130234, 1762987252600448941, 
-0.04783680768690246, 0.09819780171690755, -0.011531317571718642, 1762987252600448941, 
-0.025631852358283247, 0.07401651776206404, -0.008087031182139211, 1762987252744330915, 
-0.008232668541730881, 0.13201379715057193, -0.0054467552391277724, 1762987252888327161, 
0.004407639433916533, 0.1001316393073326, -0.0019637920977398395, 1762987253032803910, 
0.004407639433916533, 0.042134359918824714, 3.884068840681228e-05, 1762987253032803910, 
0.007193188278109552, 0.009285162813976733, 0.0010672311430628412, 1762987253192344543, 
0.013031861428709934, 0.02874740664931134, 0.0016421792760490678, 1762987253336389265, 
0.013031861428709934, 0.019462243835334608, 0.0022171274090352945, 1762987253336389265, 
0.015193248041005969, 0.007204622040986782, 0.0027504647265617225, 1762987253448175769, 
0.015193248041005969, 0.007204622040986782, 0.002894557167381458, 1762987253448175769, 
0.012702389789556623, -0.008302860838164486, 0.002872592391437904, 1762987253736378346, 
0.012702389789556623, -0.008302860838164486, 0.002706535174674614, 1762987253736378346, 
0.00905495236280851, -0.012158124755827041, 0.0022973154627947837, 1762987253897106579, 
0.012788946265080092, 0.00028852158507823117, 0.0023030858944963484, 1762987254040234824, 
0.014715265446290982, 0.018867710278274902, 0.0024372776049453055, 1762987254137379863, 
0.014715265446290982, 0.006421063937369631, 0.0028146318105108036, 1762987254137379863, 
0.014715265446290982, 0.0, 0.0029430530892581965, 1762987254137379863, 
0.0019545601455077666, -0.04253568433594405, 0.002092339402539315, 1762987254440234748, 
0.0019545601455077666, -0.04253568433594405, 0.0012416257158204343, 1762987254440234748, 
0.0018409438209769924, -0.0003787210817692473, 0.0003833376074661684, 1762987254587236518, 
0.0018409438209769924, -0.0003787210817692473, 0.0003757631858307834, 1762987254587236518, 
0.006121815039715539, 0.014269570729128489, 0.0006535801787779683, 1762987254744166204, 
0.006121815039715539, 0.014269570729128489, 0.000938971593360538, 1762987254744166204, 
0.006121815039715539, 0.0, 0.0012243630079431078, 1762987254744166204, 
0.006121815039715539, 0.0, 0.0012243630079431078, 1762987254744166204, 
0.009853803844467102, 0.01243996268250521, 0.001473162261593212, 1762987255144568345, 
0.009853803844467102, 0.01243996268250521, 0.001721961515243316, 1762987255144568345, 
-0.0049468959525844625, -0.04933566599017188, 0.0009840474490899827, 1762987255432051031, 
-0.0049468959525844625, -0.04933566599017188, -2.665870713454884e-06, 1762987255432051031, 
-0.0049468959525844625, 0.0, -0.0009893791905168925, 1762987255432051031, 
-0.0049468959525844625, 0.0, -0.0009893791905168925, 1762987255432051031, 
-0.0049468959525844625, 0.0, -0.0009893791905168925, 1762987255432051031, 
-0.0049468959525844625, 0.0, -0.0009893791905168925, 1762987255432051031, 
-0.0049468959525844625, 0.0, -0.0009893791905168925, 1762987255432051031, 
-0.0049468959525844625, 0.0, -0.0009893791905168925, 1762987255432051031, 
-0.0049468959525844625, 0.0, -0.0009893791905168925, 1762987255432051031, 
-0.0049468959525844625, 0.0, -0.0009893791905168925, 1762987255432051031, 
-0.0049468959525844625, 0.0, -0.0009893791905168925, 1762987255432051031, 
-0.0049468959525844625, 0.0, -0.0009893791905168925, 1762987255432051031, 
-0.005448014004198587, -0.0016703935053804149, -0.0010227870606245007, 1762987256584406456, 
-0.005448014004198587, -0.0016703935053804149, -0.001056194930732109, 1762987256584406456, 
-0.007411660875757509, -0.006545489571863072, -0.0012205125922769787, 1762987256840499191, 
-0.007411660875757509, -0.006545489571863072, -0.0013514223837142402, 1762987256840499191, 
