e, e_dot, e_int, stamp, 
-0.8014892624758676, 0.013521358410322573, -0.16101099534758984, 14499000000, 
-0.804584823113637, 0.011817248751262074, -0.160946938888568, 14703000000, 
-0.8027480902628661, -0.004196092623328281, -0.1605881450568247, 14907000000, 
-0.8099586489943915, -0.017912752935848413, -0.1611527708247263, 15111000000, 
-0.8084897814656036, -0.019138970675791622, -0.1614131013815241, 15315000000, 
-0.8033665218486062, 0.021973757152617585, -0.16145433015390676, 15519000000, 
-0.804921009037781, 0.011895908092742028, -0.16111848749013272, 15723000000, 
-0.8140778971755979, -0.03570458442330541, -0.16149102853746566, 15995000000, 
-0.8140778971755979, -0.030522960459389663, -0.16220512022593178, 15995000000, 
-0.8140778971755979, 0.0, -0.16281557943511957, 15995000000, 
-0.7156373267195, 0.32813523485365964, -0.15625287473804636, 16131000000, 
-0.7156373267195, 0.32813523485365964, -0.14969017004097318, 16131000000, 
-0.7156373267195, 0.0, -0.1431274653439, 16131000000, 
-0.6258748168767168, 0.29920836614261076, -0.1371432980210478, 16335000000, 
-0.6258748168767168, 0.29920836614261076, -0.13115913069819557, 16335000000, 
-0.6258748168767168, 0.0, -0.12517496337534334, 16335000000, 
-0.5302868141189339, 0.31862667585927634, -0.11880242985815782, 16505000000, 
-0.5302868141189339, 0.31862667585927634, -0.1124298963409723, 16505000000, 
-0.5302868141189339, 0.0, -0.10605736282378676, 16505000000, 
-0.43637417398896955, 0.3130421337665477, -0.09979652014845582, 16709000000, 
-0.43637417398896955, 0.3130421337665477, -0.09353567747312486, 16709000000, 
-0.43637417398896955, 0.0, -0.08727483479779391, 16709000000, 
-0.43637417398896955, 0.0, -0.08727483479779391, 16709000000, 
-0.3531125733571212, 0.2775386687728278, -0.08172406142233735, 16913000000, 
-0.3531125733571212, 0.2775386687728278, -0.0761732880468808, 16913000000, 
-0.3531125733571212, 0.0, -0.07062251467142425, 16913000000, 
-0.28649954245719444, 0.2220434363330892, -0.06618164594476246, 17117000000, 
-0.28649954245719444, 0.2220434363330892, -0.06174077721810067, 17117000000, 
