odom_x, odom_y, odom_th, odom_vx, odom_yawrate, pf_x, pf_y, pf_th, stamp, 
5.8201367797884577e-05, -9.942611560910707e-07, 0.004219322604581264, 1.307645700157016e-06, -8.47661034216315e-08, 0.02084228520980546, 0.07711940270237756, 0.004219322604581264, 14193000000, 
5.826208957119823e-05, -9.94359564761802e-07, 0.0010023242508881312, 1.5784471059619246e-06, -6.931570026987573e-08, 0.03089628977966695, 0.08516404495957564, 0.0010023242508881312, 14363000000, 
5.824417340589181e-05, -9.942854109671617e-07, -0.0026547100585746605, 1.2950477287128485e-06, -8.581137877784827e-08, 0.024460494335147697, 0.08234225923828539, -0.0026547100585746605, 14465000000, 
5.828581189114667e-05, -9.94393828850012e-07, 0.0022789063378163346, 4.910170311288349e-06, -5.069250651881574e-08, 0.02498642480608132, 0.07594849887847506, 0.0022789063378163346, 14737000000, 
5.824181314109542e-05, -9.944025519558195e-07, 0.0005399110535968702, 3.996946673595115e-06, -6.759052395066805e-08, 0.01650997362849206, 0.08440450185430698, 0.0005399110535968702, 14873000000, 
5.830065006265324e-05, -9.943562238178286e-07, 0.0014373904965198233, 2.0207825449434846e-06, -8.270963496524652e-08, 0.02776750600958792, 0.09290005223719457, 0.0014373904965198233, 15111000000, 
5.8266896239345285e-05, -9.944045884057462e-07, 0.0006683776376261974, 3.4075922109342427e-06, -6.856499857789263e-08, 0.028042500023366976, 0.0903668909472187, 0.0006683776376261974, 15315000000, 
5.8294432346312195e-05, -9.944687711924017e-07, 0.004526524136059716, 4.178885704521224e-06, -5.493824002300492e-08, 0.017534711199647356, 0.07263679067013731, 0.004526524136059716, 15519000000, 
5.832428595935614e-05, -9.944962808935524e-07, 0.0010872882713123062, 3.6227244144195133e-06, -6.164474320508478e-08, 0.01790427250056495, 0.08815582293693647, 0.0010872882713123062, 15689000000, 
0.01719748213059482, -3.343990543374833e-06, -0.0028405247759709196, 0.16413680955547014, -0.08233528052406376, 0.05667879710593845, 0.08930893316651542, -0.0028405247759709196, 15961000000, 
0.050546565066360225, -0.0012424024475020984, -0.10779573047561801, 0.20005070187496385, -0.49740362854539927, 0.08318380971914867, 0.08174366946083841, -0.10779573047561801, 16131000000, 
0.08433035601997318, -0.005364138452223699, -0.21154128006526376, 0.20026547591669056, -0.5096607385215529, 0.1272699427428272, 0.07817000466631786, -0.21154128006526376, 16301000000, 
0.12400724542141481, -0.014021857353710018, -0.3159792598018612, 0.1981201305750499, -0.5004369656951155, 0.16027085626875873, 0.06944553919178025, -0.3159792598018612, 16505000000, 
0.16214474330683207, -0.026518806662049726, -0.4191780751015359, 0.1959895430717784, -0.4995814562542958, 0.20340248224625707, 0.04967722735635385, -0.4191780751015359, 16709000000, 
0.19828385950462238, -0.042589248241447775, -0.5087632765695551, 0.19343900420211732, -0.49989976196935576, 0.23756511041938344, 0.02992323805161563, -0.5087632765695551, 16913000000, 
0.2266772193295101, -0.0583859329535657, -0.5858645390557111, 0.19016885944650308, -0.43574260118354385, 0.2818873361104086, 0.010242281463622764, -0.5858645390557111, 17083000000, 
0.25333206635617445, -0.07574516895387877, -0.6519984277556263, 0.18589181434447832, -0.3522539594005069, 0.2967412779793417, -0.011529555785878146, -0.6519984277556263, 17253000000, 
0.2929991769112544, -0.10606045115490552, -0.7083059535375589, 0.17963305826137202, -0.20798329759780843, 0.3287487465372066, -0.03525964952042888, -0.7083059535375589, 17525000000, 
0.32053928947371463, -0.12994700931679634, -0.7491654765917883, 0.17746559918931015, -0.1573243198619408, 0.3497850298550988, -0.055361592942250355, -0.7491654765917883, 17729000000, 
0.3425063994525425, -0.15047692761141654, -0.7845432434762856, 0.17665250870025123, -0.19011191803909838, 0.37912578745701375, -0.08518220916089321, -0.7845432434762856, 17899000000, 
0.36766175923529254, -0.17546532634340736, -0.8069491871113357, 0.17317817979179106, -0.13660621943695472, 0.4076803052798944, -0.10197011131371388, -0.8069491871113357, 18103000000, 
0.39578952512314447, -0.2050895156035739, -0.8345985432797682, 0.1706016272757246, -0.1014769551873251, 0.4308487342165871, -0.13640167459010186, -0.8345985432797682, 18341000000, 
0.4150337538662517, -0.22622866192662786, -0.8503085085094145, 0.16725481373621498, -0.08673699580959915, 0.45165565347740494, -0.15598553547894253, -0.8503085085094145, 18511000000, 
0.43740271021396715, -0.25154289838071137, -0.8641466447664259, 0.16437066539042683, -0.06917895667459908, 0.46679536124210735, -0.1813007633095392, -0.8641466447664259, 18715000000, 
0.4590986449138525, -0.2767831621646092, -0.8710773618028235, 0.16135805005469972, -0.028606101727721586, 0.49586883877798793, -0.2105395215887917, -0.8710773618028235, 18919000000, 
0.4801011281740616, -0.3016892323831812, -0.8764709724017427, 0.1584119712890078, -0.02484070362779088, 0.5210864717389229, -0.2299488899335225, -0.8764709724017427, 19123000000, 
0.5006071295677975, -0.3263303042851047, -0.8813837825121627, 0.15565876590649547, -0.010080439031529234, 0.5302757439223981, -0.2561387684995906, -0.8813837825121627, 19327000000, 
0.5206317909619516, -0.3505825779702252, -0.8766601802561492, 0.15245000912460033, -0.010526108286848449, 0.554860081452609, -0.28603432721044425, -0.8766601802561492, 19531000000, 
0.5401568047497315, -0.37435680920143527, -0.8832279051208068, 0.14934855911617578, -0.010991054064525236, 0.5735562916441875, -0.3047386033925789, -0.8832279051208068, 19735000000, 
0.5624101692183574, -0.4015821694723724, -0.8851027297118834, 0.14649486627408795, -0.0042389085669128765, 0.5909063226671061, -0.32766318831314173, -0.8851027297118834, 19973000000, 
0.5812532622969997, -0.42467507872591226, -0.8913236562642908, 0.14608733903722085, -0.0016280800607660904, 0.6161288818837212, -0.3511223399083951, -0.8913236562642908, 20177000000, 
0.5966271996426497, -0.4435435143370379, -0.8857571430865548, 0.14265629409523034, -0.007030393138218232, 0.6305982910486457, -0.3788057676237495, -0.8857571430865548, 20347000000, 
0.6147669712493957, -0.46584665900124983, -0.8914879264481417, 0.14017367139068562, -0.0012377745162526457, 0.650002393234146, -0.3951102408209677, -0.8914879264481417, 20551000000, 
0.6266291991975864, -0.48043795048326254, -0.8887398507009452, 0.1379705009020043, -0.00014166285669745213, 0.6623898827830237, -0.41671773104093907, -0.8887398507009452, 20687000000, 
0.6440132947883402, -0.5018097306729058, -0.8886192440554974, 0.13462438137608995, 0.0028183585157457677, 0.686440743297291, -0.42881204124555866, -0.8886192440554974, 20891000000, 
0.6610365171781575, -0.5227184354787425, -0.8889005069333527, 0.1318596978766368, 0.0015211895833955446, 0.6970098282956066, -0.4576214501072185, -0.8889005069333527, 21095000000, 
0.6776986763718886, -0.5431616979247493, -0.8864855392399056, 0.12794885029155845, 0.0038982133552806727, 0.7198587355481139, -0.4741976878948391, -0.8864855392399056, 21299000000, 
0.6940683318017205, -0.5632165632864475, -0.8857773702858319, 0.12575465344658177, -0.006024652027035547, 0.7295296500825875, -0.4911761466992211, -0.8857773702858319, 21503000000, 
0.7127781536639962, -0.5861487288346594, -0.8819704064727886, 0.12299007050805204, 0.0014432935193046715, 0.7459330643811957, -0.5108400295396687, -0.8819704064727886, 21741000000, 
0.7284709655602042, -0.6053696383024322, -0.8868196474508435, 0.12050108318750838, -0.0012224607393620589, 0.7647541672679212, -0.5363735987300815, -0.8868196474508435, 21945000000, 
0.7439123972330985, -0.6243001062103903, -0.8830144012248389, 0.11889580405887422, -0.0015502983835337526, 0.7774921435128601, -0.561271932516933, -0.8830144012248389, 22149000000, 
0.7565892812130607, -0.6398541336870741, -0.8899221152047523, 0.11679039528386143, -0.005732661507972345, 0.7828864488857733, -0.5764255255621185, -0.8899221152047523, 22319000000, 
0.7689599060281034, -0.655052288902821, -0.8897608677114833, 0.11399504033646735, 0.0019943804677118935, 0.801377547259554, -0.5862652796164604, -0.8897608677114833, 22489000000, 
0.7858990019479881, -0.67587063527168, -0.88614229362825, 0.11152198545388495, 0.0013687119401738078, 0.8164313728619828, -0.6022009270774468, -0.88614229362825, 22727000000, 
0.8001544577120157, -0.6933868829480894, -0.8886259377861134, 0.109802359438705, 0.01156567857197673, 0.8317030514616169, -0.6213447362742118, -0.8886259377861134, 22931000000, 
0.8142750251351052, -0.7106885886979989, -0.884017800191583, 0.10930913996083354, 0.009268994215356343, 0.8479469808262144, -0.6361551365237771, -0.884017800191583, 23135000000, 
0.830498746290889, -0.7305019113837549, -0.8838467045463227, 0.10618777614735196, 0.0004201011813110964, 0.8639083844142788, -0.6559118147766438, -0.8838467045463227, 23373000000, 
0.8441815521751542, -0.7471961650522404, -0.8841272882365965, 0.10561550703766001, 0.0008444274468728149, 0.8727883596873662, -0.667808836952211, -0.8841272882365965, 23577000000, 
0.859801514902432, -0.7662404659039538, -0.879642960670422, 0.10202994507506619, -0.004623915374517561, 0.891906003708914, -0.69693538902271, -0.879642960670422, 23815000000, 
0.8729146225313118, -0.7822350886131691, -0.8854685881354719, 0.09983931732429882, -0.0028699594901530965, 0.8961504355028636, -0.7045203652514418, -0.8854685881354719, 24019000000, 
0.8900029877478975, -0.8031144522386188, -0.8837305830988247, 0.09830535101834731, -0.0025451909251960184, 0.9115023550244159, -0.7208505263793887, -0.8837305830988247, 24291000000, 
0.9025981884078573, -0.8185273276658079, -0.88669281668477, 0.09563426431614261, -0.003960561277032593, 0.9252568747345316, -0.7371497312663764, -0.88669281668477, 24495000000, 
0.9107936428391894, -0.8285681037812368, -0.8829880032968086, 0.09517566253924119, -0.003960006182225689, 0.9421806088795355, -0.7483580551913293, -0.8829880032968086, 24631000000, 
0.9249148402845977, -0.8458698990457922, -0.8883435235008951, 0.09262812369187073, -0.0014864944048161746, 0.9519548898608594, -0.7769690811210961, -0.8883435235008951, 24869000000, 
0.9387489469044042, -0.8628144924274529, -0.8834147673894075, 0.090567771963569, 0.002118668019280852, 0.9566807320677265, -0.7834615638291864, -0.8834147673894075, 25107000000, 
0.9541755395741118, -0.8817045721740863, -0.891681057416345, 0.08861166461915407, -0.004371009714367576, 0.97776986348929, -0.8144694825347366, -0.891681057416345, 25379000000, 
0.9672419222378553, -0.8977178730413048, -0.890327525300419, 0.08569010008477698, 0.009715235070184233, 0.986276433263255, -0.8165830822553115, -0.890327525300419, 25617000000, 
0.9746108316389134, -0.9067264273357517, -0.8833042210353484, 0.08519577328557534, 0.004072422111990258, 1.0055638372146993, -0.8312390620388838, -0.8833042210353484, 25753000000, 
0.9873891528221764, -0.9223217481092462, -0.883439477307977, 0.08261250873896533, 0.015354398405820962, 1.0116185738764207, -0.8457308554170194, -0.883439477307977, 25991000000, 
0.9962345218395336, -0.933075941150205, -0.8813881792435431, 0.08160037162235292, 0.014594033449313672, 1.0261173867833668, -0.8666496567177011, -0.8813881792435431, 26161000000, 
1.0067714630549989, -0.9458341967267142, -0.8801727338580633, 0.0810287759533104, 0.007508842641926323, 1.038553383466065, -0.8705219021336285, -0.8801727338580633, 26365000000, 
1.0171302233468043, -0.9583547047356882, -0.8799538702679088, 0.0792612088146275, -0.005403751389254968, 1.0476982948409503, -0.8847629406921255, -0.8799538702679088, 26569000000, 
1.0305256477269218, -0.9745519024414718, -0.8810996590086816, 0.07600616811415556, 0.0013701004982270893, 1.0560440972608838, -0.8975510978170664, -0.8810996590086816, 26841000000, 
1.040326240296838, -0.9863948822456083, -0.8779231502720303, 0.074645905746025, -0.008027226096456903, 1.0660203007562696, -0.9015495107612576, -0.8779231502720303, 27045000000, 
1.0451667132683498, -0.992249225136555, -0.8822873952891253, 0.07447062647724745, -0.004963352660061194, 1.0765188273382047, -0.9171044262060767, -0.8822873952891253, 27147000000, 
1.0594220935499556, -1.0095340931107941, -0.8813196231526963, 0.0718639300568445, -0.0011082698004664716, 1.0834737871779363, -0.9217038475177348, -0.8813196231526963, 27453000000, 
1.067118936959629, -1.0188842642896316, -0.8791543631580702, 0.07087831785523722, -0.014690527944770515, 1.0947564760459632, -0.9399021970946807, -0.8791543631580702, 27623000000, 
1.0747078761350517, -1.0281323411948264, -0.882881020433768, 0.06935633852174779, -0.003383878545257374, 1.0972162303035533, -0.9515672835297612, -0.882881020433768, 27793000000, 
1.0836221920045843, -1.039023525885787, -0.8847330122720861, 0.06890779441926313, -0.005925482515948056, 1.1089699841722804, -0.9605106880388015, -0.8847330122720861, 27997000000, 
1.0909752318045873, -1.0480280964449848, -0.8865312978445622, 0.06819246021660745, -0.007824811134365945, 1.1232415534599989, -0.9798693996439503, -0.8865312978445622, 28167000000, 
1.1010106481308521, -1.0603592754751725, -0.8867420769415276, 0.06629393524934643, -0.007285029443794775, 1.1271706577369744, -0.981853932622229, -0.8867420769415276, 28405000000, 
1.107981198162595, -1.0689389098217181, -0.88583607035639, 0.06443840269867358, 1.0016254778859113e-05, 1.1370235322384121, -0.9964923606102284, -0.88583607035639, 28575000000, 
1.1134766762580468, -1.0757027560426695, -0.8876020550046122, 0.06397813036195385, -6.133229275752532e-05, 1.1411410154346224, -1.0026234596240704, -0.8876020550046122, 28711000000, 
1.1215038947251927, -1.0855804587092435, -0.8827697863317774, 0.06188044211286442, 0.002940512763297339, 1.1552926189132056, -1.0130781728320104, -0.8827697863317774, 28915000000, 
1.1294208488228832, -1.0953163361570308, -0.8894430648798075, 0.06149000022877332, 0.0002191943488633899, 1.1552898607438227, -1.024598979698121, -0.8894430648798075, 29119000000, 
1.1384494658754987, -1.1064137651308135, -0.8860288163673617, 0.05991089911116911, 0.0015916634687851918, 1.167538195050086, -1.0370912895560784, -0.8860288163673617, 29357000000, 
1.1460113410240693, -1.1157006260283855, -0.8856934254897723, 0.05797806178133172, -0.0030904931290731087, 1.1779079485467006, -1.043810249082153, -0.8856934254897723, 29561000000, 
1.154608947797482, -1.1262618882814095, -0.8836994671099339, 0.05701519021395832, 0.012252384846399721, 1.1803618983828723, -1.0525522260415163, -0.8836994671099339, 29799000000, 
1.160619317969884, -1.1336213118802814, -0.886157786344338, 0.05558147672175804, 0.005895695852288531, 1.193093164129888, -1.0710959052642472, -0.886157786344338, 29969000000, 
1.167695138642514, -1.1422726950496507, -0.8821585556772434, 0.054411599436321914, 0.0008456244878230567, 1.1949447547140104, -1.0717607144783987, -0.8821585556772434, 30173000000, 
1.1758210547710237, -1.152206566439506, -0.8804470465151847, 0.05364126731634215, 0.002249717510070251, 1.2036212988459232, -1.0839305663441365, -0.8804470465151847, 30411000000, 
1.180399751991099, -1.1577987700001786, -0.8796303977890196, 0.05206344701275724, 0.008535379831869668, 1.2134064901227306, -1.0911781166698435, -0.8796303977890196, 30547000000, 
1.1881877943543235, -1.1672894640834715, -0.8812048873983951, 0.05139077306421468, 0.004065587894371847, 1.2128782006463683, -1.1083054070887568, -0.8812048873983951, 30785000000, 
1.1948373188232575, -1.1753795283075557, -0.8810440566642775, 0.05134674629872225, 0.0030286083434613344, 1.2222269995134472, -1.1119098224343191, -0.8810440566642775, 30989000000, 
1.2013034852850029, -1.1832368749453752, -0.8813892984342866, 0.04915472638486644, -0.004347921138342181, 1.2310118277177067, -1.1233459871206501, -0.8813892984342866, 31193000000, 
1.206577874675595, -1.1896472396447255, -0.8801240630109031, 0.048136699036750316, 0.02057132797554354, 1.23614572122097, -1.1236466801984946, -0.8801240630109031, 31363000000, 
1.212797177709857, -1.1971735526371254, -0.878948408014148, 0.04774987770031773, 0.014986753605332593, 1.2413370585184613, -1.137310246265822, -0.878948408014148, 31567000000, 
1.2199365811370666, -1.2057616086229461, -0.8751265375368491, 0.04610691941033131, 0.011798848959638923, 1.2445938882621155, -1.1429403135037262, -0.8751265375368491, 31805000000, 
1.224929235067689, -1.2117417690464654, -0.8725930501407108, 0.04570786509510167, 0.010953085037386314, 1.2555698708986176, -1.138255884769237, -0.8725930501407108, 31975000000, 
1.2308582574080897, -1.2188237969571158, -0.8731350448947494, 0.04453093455286383, 0.011326866171695734, 1.2582586193847412, -1.1677278596954415, -0.8731350448947494, 32179000000, 
1.2375960358681246, -1.2268421698802767, -0.8682465870419527, 0.04361989036532844, 0.009767200223016336, 1.262345635710688, -1.1683393696050628, -0.8682465870419527, 32417000000, 
1.2423621284167197, -1.23249304305161, -0.8735396071321847, 0.043405160594130514, -0.022340308292020085, 1.270142843198719, -1.1923602094937238, -0.8735396071321847, 32587000000, 
1.2470988933556542, -1.2381251915587272, -0.8722772429597326, 0.043280613137750605, -0.009876556679278817, 1.2730615107759573, -1.182019578664041, -0.8722772429597326, 32757000000, 
1.2534438854458365, -1.2456556056947792, -0.8697357603406405, 0.04084964478209041, 0.005019624729028895, 1.279591456473769, -1.1865430841748477, -0.8697357603406405, 32995000000, 
1.2587212783293216, -1.2518757785834964, -0.8619612019480581, 0.0390160545674563, 0.029113972678589495, 1.2816549656934582, -1.2004805198732125, -0.8619612019480581, 33199000000, 
1.2647477056706098, -1.2588852239602968, -0.8595305908628591, 0.039055662201993545, 0.005933904312789078, 1.2880554059601106, -1.203721350826513, -0.8595305908628591, 33437000000, 
1.2691069815153762, -1.2639134625365491, -0.8536292978166394, 0.039191572016608014, 0.016274608709797654, 1.2965309217416798, -1.2069573899326789, -0.8536292978166394, 33607000000, 
1.273421673347711, -1.268870024805176, -0.8530591828429517, 0.038632034865655335, 0.0074131480806596825, 1.3030011509572832, -1.2077112486916965, -0.8530591828429517, 33777000000, 
1.2776274677852484, -1.273680976478001, -0.8508613156478196, 0.03742454758268676, 0.018698826624291003, 1.3073724205011448, -1.2177604655467347, -0.8508613156478196, 33947000000, 
1.2834344752465017, -1.2802874904997648, -0.8496056432039742, 0.036840979887959285, 0.010736638818529053, 1.308288211557106, -1.2214668567744238, -0.8496056432039742, 34185000000, 
1.2891391124345117, -1.2867622448765803, -0.8525797925004632, 0.035902375407701935, -0.019297809785799744, 1.3192354004617945, -1.2309275257911867, -0.8525797925004632, 34423000000, 
1.2955008299971504, -1.2940229932056406, -0.8497827468721829, 0.034922255128567836, -0.009708152557374937, 1.32401705462508, -1.2329084310246619, -0.8497827468721829, 34695000000, 
1.3001658902151438, -1.2993727633458025, -0.8531540367823247, 0.03456140072873562, -0.00550325837240237, 1.3280155476396887, -1.2412778282609545, -0.8531540367823247, 34899000000, 
1.3070251379525661, -1.3072669194401751, -0.8562721762848153, 0.03341339237415409, -0.007837834683152536, 1.3363851812663485, -1.2433315377365262, -0.8562721762848153, 35205000000, 
1.3121728925933343, -1.3132196359526447, -0.8594673734031122, 0.03286805816213668, -0.014323980319181383, 1.3350434328902308, -1.2520299111197362, -0.8594673734031122, 35443000000, 
1.3157804740494121, -1.3174167633359153, -0.8607436932628101, 0.03219787276970118, -0.004342238930876207, 1.346163615352012, -1.2539998376069061, -0.8607436932628101, 35613000000, 
1.3200306077863715, -1.322378678123259, -0.8571342847666621, 0.03198171339854332, -0.007764129759583396, 1.3501437823749198, -1.2604794305783014, -0.8571342847666621, 35817000000, 
1.3248650741507817, -1.3280530721587964, -0.863495015289162, 0.03093637699316013, 0.01143998347201379, 1.3524331106097682, -1.2509116920722194, -0.863495015289162, 36055000000, 
1.3289294328515746, -1.3328319312671626, -0.8656419729060398, 0.030320375627806512, -0.017923457706002954, 1.3551236039557062, -1.2735031828034302, -0.8656419729060398, 36259000000, 
1.3322358015367637, -1.3367317318242038, -0.8759893597151095, 0.029613217389316687, -0.016425289391871663, 1.3547434558462395, -1.2857449929419325, -0.8759893597151095, 36429000000, 
1.3354616900608591, -1.3405569459865072, -0.8712041165065563, 0.029395584070236496, -0.01501014335844234, 1.3622393822839385, -1.2863404808741288, -0.8712041165065563, 36599000000, 
1.3393671352058023, -1.3452281175926664, -0.8805933761502387, 0.029942502505338822, -0.031150417254478712, 1.3637574519191482, -1.2843064415684322, -0.8805933761502387, 36803000000, 
1.3436986404671116, -1.3504502659316728, -0.8775352255316387, 0.02757785444054128, 0.0418319396614632, 1.3684060784472596, -1.2934229314295673, -0.8775352255316387, 37041000000, 
1.3490471617203033, -1.356819557658229, -0.8696973580163145, 0.02689953893734982, 0.020770859038928335, 1.3710336047902887, -1.2849183567198381, -0.8696973580163145, 37347000000, 
1.3519999464261567, -1.3603005014713725, -0.8652069555150098, 0.026884756255015567, 0.016805257975596274, 1.3726538421643308, -1.2929089726371596, -0.8652069555150098, 37517000000, 
1.3543721917912526, -1.363082092371175, -0.8639247323150457, 0.026886014226943877, 0.017561746795329552, 1.3783088106410528, -1.3070128641799075, -0.8639247323150457, 37653000000, 
1.3578819553052313, -1.3671712252271209, -0.8566937385625412, 0.02611514667995416, 0.021244211024094063, 1.3813538944156682, -1.311781052120058, -0.8566937385625412, 37857000000, 
1.3613970855166688, -1.3712511969224415, -0.8575632311606612, 0.02647002207780431, -0.00828521780880664, 1.3890903071009522, -1.305750701469034, -0.8575632311606612, 38061000000, 
1.3642734697671284, -1.3745938356970218, -0.8584252949309277, 0.025817888440141108, 0.003911826368648013, 1.3907534572833609, -1.308872227219701, -0.8584252949309277, 38231000000, 
