e, e_dot, e_int, stamp, 
0.23843869487950192, -6.423193404174437e-09, 0.016213831304169913, 13027000000, 
0.23843869304249957, -3.423532862429781e-08, 0.01621383124768077, 13061000000, 
0.23881777684172062, 0.001858235907923241, 0.024333635601966552, 13129000000, 
0.23971139257946186, 0.006238723220403412, 0.032502543098353584, 13197000000, 
0.2367018473750691, -0.0054546457443819946, 0.04052975761845425, 13299000000, 
0.21239194651295581, -0.08927923551145768, 0.0468387526797891, 13401000000, 
0.1891638836397821, -0.15535282266433667, 0.043401522071890866, 13503000000, 
0.1664576368310231, -0.15011212314357095, 0.03862491575489574, 13605000000, 
0.14352642411344133, -0.14914202459588488, 0.03394206023172876, 13707000000, 
0.122041747983517, -0.14514996355394152, 0.029377755007102734, 13809000000, 
0.10664428931345349, -0.12052985228754197, 0.025310447375908, 13911000000, 
0.09579262439270497, -0.08578144964317656, 0.022064548994897928, 14013000000, 
0.08663701907788932, -0.06538323606393522, 0.019657027429315247, 14115000000, 
0.08057594553967201, -0.04972770867004236, 0.017884380052698108, 14217000000, 
0.07513645184281001, -0.03758355305581473, 0.01647976031930525, 14319000000, 
0.06965524069541221, -0.03568857792241766, 0.015324999389296805, 14421000000, 
0.06419360908296651, -0.03576092405177615, 0.014211000510240832, 14523000000, 
0.06052559515565836, -0.035828929749699076, 0.011014551879595436, 14591000000, 
0.054968285423320495, -0.03614160334411792, 0.010182291080843571, 14693000000, 
0.04950132841388852, -0.036027015495979885, 0.01121967421151498, 14795000000, 
0.0445273398321725, -0.034120737225973856, 0.010131792849517941, 14897000000, 
0.04005624384203407, -0.030866289450504725, 0.009117774021990465, 14999000000, 
0.03594576676555142, -0.028044356426866274, 0.008195995829903543, 15101000000, 
0.03265823749411079, -0.02417649133308264, 0.007388896870915346, 15203000000, 
0.029719073657573758, -0.020348670287508693, 0.006685969298372045, 15305000000, 
0.027095282235159862, -0.018179592349512826, 0.006084136350305419, 15407000000, 
0.025473985840348795, -0.016522013119707506, 0.004663006031541336, 15475000000, 
0.023326050741910076, -0.014966927093644835, 0.004300734732987061, 15577000000, 
0.02130957498679681, -0.013609185795921524, 0.004767453586695785, 15679000000, 
0.019413782847670508, -0.012785189196861335, 0.004355359783193662, 15781000000, 
0.017668819831472976, -0.011897892664456969, 0.00397066808128394, 15883000000, 
0.01601146766084352, -0.011118677081133945, 0.003610396783119116, 15985000000, 
0.014491781046228225, -0.010382479690342325, 0.003275700660621041, 16087000000, 
0.013104054609591353, -0.009501349840693356, 0.0029652966255330907, 16189000000, 
0.011861942995006203, -0.00859424199745759, 0.0026831289482561528, 16291000000, 
0.010814840259477376, -0.007481092647431299, 0.002433096974757095, 16393000000, 
0.00986174413712615, -0.006536597574771416, 0.0022126198626294612, 16495000000, 
0.009006781789815899, -0.005908687809351235, 0.0020184689006765206, 16597000000, 
0.008239987710645935, -0.005299857602876518, 0.0018433789273559825, 16699000000, 
0.0077588478691779095, -0.004864391638470595, 0.0014169849842795854, 16767000000, 
0.0070920971893326246, -0.004537452424991253, 0.0013084861902521998, 16869000000, 
0.006475579070430226, -0.004193688884796351, 0.0014502036407679714, 16971000000, 
0.00591244725023482, -0.0038550651604503418, 0.0013246483986798414, 17073000000, 
0.005391728042695665, -0.0035419968226619663, 0.0012090232967085282, 17175000000, 
0.004898412643468908, -0.0033138385842023284, 0.0011017759796751584, 17277000000, 
0.004453418732284331, -0.0030663702954618756, 0.0010025620404545252, 17379000000, 
0.004050147122039716, -0.002772109547154223, 0.0009113345378499207, 17481000000, 
0.0036842605701356, -0.0025135887651919313, 0.0008287721968632559, 17583000000, 
0.0033535108204586495, -0.0022765892208531577, 0.0007539784588591095, 17685000000, 
0.0030763489627778084, -0.0019866392397313456, 0.0006877601840292999, 17787000000, 
0.0028201080901701925, -0.001743146177413258, 0.0006289978153916522, 17889000000, 
0.0025871853185920335, -0.0015985740006071076, 0.0005768876812647223, 17991000000, 
0.0024413295826067882, -0.0014761646260000878, 0.0004447553028442441, 18059000000, 
0.0022444839761837088, -0.0013582653934671484, 0.0004121366030516767, 18161000000, 
0.002060210173881527, -0.0012454882638080432, 0.0004587296138216976, 18263000000, 
0.001889377308797624, -0.0011604793051832837, 0.00042119685920267443, 18365000000, 
0.001732815795055076, -0.0010699162706746766, 0.00038640342288592735, 18467000000, 
0.0015844900101928405, -0.000996363720930665, 0.0003540544517550967, 18569000000, 
0.0014491374832878434, -0.0009270533064288647, 0.0003241181436204316, 18671000000, 
