e, e_dot, e_int, stamp, 
0.23261004871044175, -0.013795995387193056, 0.04789262143878252, 70644000000, 
0.23048751317857183, -0.014294350538391641, 0.04746122195059865, 70746000000, 
0.2300951519169607, -0.008218616972160286, 0.04713710453880625, 70848000000, 
0.231033888547545, 0.0017855404214809582, 0.047029925647729266, 70950000000, 
0.23196309036661206, 0.006104374018468489, 0.047130264896516, 71052000000, 
0.23299293533130402, 0.006402113672415105, 0.04732731416869135, 71154000000, 
0.2340414164560304, 0.00679191532489658, 0.04753182606646836, 71256000000, 
0.23471052464951633, 0.006706351029265592, 0.03976554299808821, 71324000000, 
0.23562168787909546, 0.006257599737934677, 0.03991450564246306, 71426000000, 
0.23637766491814644, 0.005448170812516673, 0.04805627166637955, 71528000000, 
0.23694225682883666, 0.004315584803075805, 0.04820802945457334, 71630000000, 
0.2372919888625481, 0.0029879867464106626, 0.04832160992144812, 71732000000, 
0.2374143192700073, 0.0015426877162439574, 0.048392102417374655, 71834000000, 
0.23730717110636876, 4.9615175884511706e-05, 0.048416916588246844, 71936000000, 
0.23697883053639224, -0.0014231657961276773, 0.04839562182206823, 72038000000, 
0.23644804410964876, -0.0028076045644444443, 0.04832991511116386, 72140000000, 
0.23574507032477138, -0.0040318961164080395, 0.04822369225801523, 72242000000, 
0.23491389622228948, -0.005013555187448637, 0.048083276724656246, 72344000000, 
0.23431697228552947, -0.005642352966084657, 0.03994863653384678, 72412000000, 
0.23341104625348738, -0.005886640317588548, 0.03981637516980736, 72514000000, 
0.23257463100372633, -0.005693925757526618, 0.04762058016890653, 72616000000, 
0.23195716360454088, -0.00475125048675326, 0.0474601131785993, 72718000000, 
0.231134770506339, -0.004705426462050134, 0.04730532642779321, 72820000000, 
0.23012687225666104, -0.0059813442741171495, 0.047138878832992774, 72922000000, 
0.23225133476116522, 0.0036489027935497718, 0.04715888247164323, 73024000000, 
0.23264535403705433, 0.008230332615664361, 0.04726160215173188, 73126000000, 
0.23287713932422405, 0.0020451129511726454, 0.047448620312326155, 73228000000, 
0.23327375895326646, 0.0020536108372945527, 0.047518145157389044, 73330000000, 
0.23382016930642155, 0.0030817973274428166, 0.04759803259570602, 73432000000, 
0.23450775353125614, 0.004032662019574093, 0.0477089143617842, 73534000000, 
0.23517755480046357, 0.004435900307326857, 0.0478383724793936, 73636000000, 
0.23656644392887421, 0.0067277463974447045, 0.04802511915372038, 73738000000, 
0.23682425886776473, 0.005802652080870658, 0.040152201263835806, 73806000000, 
0.23571666265756225, -0.0023557967381264994, 0.0401827507090714, 73908000000, 
0.2327780502354299, -0.013222904027237971, 0.04796169007973146, 74010000000, 
0.22844397759605328, -0.023766944645454136, 0.04739183095325508, 74112000000, 
0.22417392338203376, -0.02811806161240572, 0.046606924682519146, 74214000000, 
0.21410405701220853, -0.04686248556812012, 0.04533709314334009, 74316000000, 
0.20169471295305177, -0.07346147199013722, 0.043518143147615984, 74418000000, 
0.18809112781471393, -0.08500957254083201, 0.04106451304903824, 74520000000, 
0.1762526151287591, -0.08314411053690421, 0.03849061500096368, 74622000000, 
0.17215487371199642, -0.05207926177358665, 0.03648190593257192, 74724000000, 
0.1696376022740167, -0.021617689067785592, 0.035227066195804506, 74826000000, 
0.16872620627588225, -0.012694004690135268, 0.028929391994840736, 74894000000, 
0.1683297474542468, -0.0057632445060036295, 0.028712634840234924, 74996000000, 
0.16832510241015478, -0.0013183868881486676, 0.028638259847949415, 75064000000, 
0.168335181388542, 1.0168013886206946e-05, 0.028616101771000133, 75166000000, 
0.16843878443636506, 0.00037150988957610387, 0.0343467366399842, 75268000000, 
0.16895041388397528, 0.002010563710566245, 0.034389257820203994, 75370000000, 
0.16937156238172704, 0.003048293939091435, 0.034459731727740577, 75472000000, 
0.1693783336042082, 0.0014094945472990469, 0.028769684225961593, 75540000000, 
0.16931778769229353, -0.00016467019017299392, 0.02879050207509963, 75642000000, 
0.16942677597070382, 0.00015830838724059245, 0.034552357014169977, 75744000000, 
0.17015598119222652, 0.0027391944442254866, 0.03460523705015522, 75846000000, 
0.170662871938323, 0.004039529305945006, 0.03469670277888522, 75948000000, 
0.16866281825048982, -0.004879617456655911, 0.03464475365391067, 76050000000, 
0.1666335769601582, -0.013167630647597345, 0.03440523016613002, 76152000000, 
0.1712820440870434, 0.008559561557364639, 0.03444733387224301, 76254000000, 
0.1756278213965901, 0.029392955674614068, 0.03492095408617783, 76356000000, 
0.18044763473204292, 0.029952910604573623, 0.035860310014666, 76458000000, 
0.1835662842085904, 0.02594268892810549, 0.036695638342931186, 76560000000, 
0.18631057175467317, 0.023644054887815787, 0.031185054472734033, 76628000000, 
0.1897635721498864, 0.02473670494881502, 0.031712957593078496, 76730000000, 
0.1929129029077328, 0.02157624559823411, 0.038691119183235874, 76832000000, 
0.19673766545256827, 0.022791154583927668, 0.03940016155469274, 76934000000, 
0.2002731452616641, 0.024053079588010756, 0.04011481252629362, 77036000000, 
0.20261757316285073, 0.01921538467412569, 0.040774730103641646, 77138000000, 
0.2011285270247779, 0.002795365238934021, 0.041073308690551896, 77240000000, 
0.19752938597673528, -0.016628062699723695, 0.04088673305917674, 77342000000, 
0.20332442416612828, 0.007176134448857445, 0.04093479892739961, 77444000000, 
0.21340652315345532, 0.05188606920496746, 0.04176970266414968, 77546000000, 
0.2248759751856773, 0.0704299052926439, 0.04362927073035774, 77648000000, 
0.23738596609331666, 0.07836419261392596, 0.045945455581406544, 77750000000, 
0.25066783011526117, 0.08428710761301915, 0.048479224454809344, 77852000000, 
