odom_x, odom_y, odom_th, odom_vx, odom_yawrate, pf_x, pf_y, pf_th, stamp, 
0.0011112984769760977, -0.0002395149861349641, -0.37336727601680986, 3.979796320089392e-06, 8.156616141918409e-08, -0.0426332519256957, 0.2927928030232475, -0.37336727601680986, 73872000000, 
0.0011113206831446325, -0.00023953037300576774, -0.437212006423514, 1.828231107609499e-06, -6.080819536319755e-08, -0.00593900676173174, 0.2891226622270225, -0.437212006423514, 74144000000, 
0.0011112788096587435, -0.0002395030520044438, -0.39845882223278345, 1.209402986494194e-06, 2.512137319202955e-08, -0.030164353674334725, 0.29645563076888487, -0.39845882223278345, 74314000000, 
0.0011113292257095015, -0.00023953674113090013, -0.3820834633781725, 2.5687699845403713e-06, 2.963411588242326e-08, -0.01321354974345407, 0.3351753799149145, -0.3820834633781725, 74450000000, 
0.0011113368938938896, -0.00023954216004335016, -0.4060213472724523, 4.2158640168572105e-06, 8.835204286521361e-08, -0.04583894870060184, 0.3282337021777163, -0.4060213472724523, 74756000000, 
0.0011113289198608615, -0.00023953757179082257, -0.37019297095436926, 3.1419485604718307e-06, 9.274540368394502e-08, -0.018118905759231026, 0.3531243081899318, -0.37019297095436926, 74892000000, 
0.0011113614441466723, -0.00023955890559911521, -0.32884882937049115, 1.0826428639212358e-06, -7.980043675042343e-08, -0.045342570670958066, 0.36946301939011283, -0.32884882937049115, 75062000000, 
0.0011113490531438805, -0.00023955115183248412, -0.3477356238493389, 2.0609666765117727e-06, 3.309428185796189e-08, 0.003161618942073718, 0.3767411811926211, -0.3477356238493389, 75266000000, 
0.0011113742500091961, -0.0002395678395626483, -0.3800164453202784, 5.636033900325222e-07, 7.516527953671278e-08, -0.014971446369442925, 0.3703973561136893, -0.3800164453202784, 75402000000, 
0.024797531223374924, -0.016322090463600693, -0.4290032072666561, 0.20658376879563345, -0.3589944227110168, 0.060513351800854716, 0.3541395987213185, -0.4290032072666561, 75640000000, 
0.058468832748162954, -0.042445744714032244, -0.47470078555600165, 0.21081458642824225, -0.3947532382402544, 0.09433588605190601, 0.36727444721659835, -0.47470078555600165, 75844000000, 
0.0999413238864878, -0.0814976506836428, -0.5809827195547861, 0.20578657499804553, -0.35828788039909415, 0.14445454331937568, 0.3299759300708385, -0.5809827195547861, 76116000000, 
0.1094738035640055, -0.09172234360685873, -0.6613334131136694, 0.20506792400213408, -0.3666971972035648, 0.18706415750282313, 0.281126754859564, -0.6613334131136694, 76184000000, 
0.14483582761303979, -0.1344026916622178, -0.6612552265949359, 0.20286927767428975, -0.33820921950951155, 0.23785355207948375, 0.2444817734363019, -0.6612552265949359, 76456000000, 
0.16468223077985072, -0.16203471153325827, -0.7154284662024561, 0.1989677511244998, -0.2544457930198235, 0.2943657950390585, 0.2415617740684492, -0.7154284662024561, 76626000000, 
